panel,date,value
P000,2010-06,0.086332798745
P000,2010-07,0.027277875089
P000,2010-08,-0.031944628651
P000,2010-09,-0.090970882369
P000,2010-10,-0.149438261612
P000,2010-11,-0.206987575336
P000,2010-12,-0.263265272584
P000,2011-01,-0.317925614504
P000,2011-02,-0.370632798371
P000,2011-03,-0.421063020581
P000,2011-04,-0.468906465911
P000,2011-05,-0.513869210857
P000,2011-06,-0.555675029338
P000,2011-07,-0.594067089668
P000,2011-08,-0.628809532394
P000,2011-09,-0.659688919281
P000,2011-10,-0.686515544561
P000,2011-11,-0.709124600377
P000,2011-12,-0.727377189272
P000,2012-01,-0.741161177497
P000,2012-02,-0.750391883899
P000,2012-03,-0.755012600155
P000,2012-04,-0.754994939155
P000,2012-05,-0.750339009399
P000,2012-06,-0.741073414329
P000,2012-07,-0.727255076604
P000,2012-08,-0.708968888401
P000,2012-09,-0.686327189885
P000,2012-10,-0.659469079050
P000,2012-11,-0.628559557185
P000,2012-12,-0.593788515190
P000,2013-01,-0.555369566997
P000,2013-02,-0.513538737245
P000,2013-03,-0.468553011272
P000,2013-04,-0.420688756344
P000,2013-05,-0.370240023809
P000,2013-06,-0.317516742603
P000,2013-07,-0.262842815227
P000,2013-08,-0.206554127865
P000,2013-09,-0.148996486887
P000,2013-10,-0.090523494409
P000,2013-11,-0.031494375957
P000,2013-12,0.027728226414
P000,2014-01,0.086780481992
P000,2014-02,0.145299606582
P000,2014-03,0.202926091248
P000,2014-04,0.259305910936
P000,2014-05,0.314092699409
P000,2014-06,0.366949877128
P000,2014-07,0.417552719007
P000,2014-08,0.465590349346
P000,2014-09,0.510767651677
P000,2014-10,0.552807081795
P000,2014-11,0.591450372836
P000,2014-12,0.626460121925
P000,2015-01,0.657621248647
P000,2015-02,0.684742316378
P000,2015-03,0.707656708373
P000,2015-04,0.726223651358
P000,2015-05,0.740329080369
P000,2015-06,0.749886339498
P000,2015-07,0.754836714264
P000,2015-08,0.755149792320
P000,2015-09,0.750823650288
P000,2015-10,0.741884865578
P000,2015-11,0.728388353108
P000,2015-12,0.710417027940
P000,2016-01,0.688081295895
P000,2016-02,0.661518375281
P000,2016-03,0.630891453900
P000,2016-04,0.596388686514
P000,2016-05,0.558222038925
P000,2016-06,0.516625985775
P000,2016-07,0.471856070068
P000,2016-08,0.424187333252
P000,2016-09,0.373912625518
P000,2016-10,0.321340806693
P000,2016-11,0.266794848775
P000,2016-12,0.210609851777
P000,2017-01,0.153130985052
P000,2017-02,0.094711366771
P000,2017-03,0.035709894560
P000,2017-04,-0.023510959372
P000,2017-05,-0.082587375053
P000,2017-06,-0.141156419861
P000,2017-07,-0.198858278177
P000,2017-08,-0.255338461897
P000,2017-09,-0.310249988200
P000,2017-10,-0.363255511229
P000,2017-11,-0.414029394545
P000,2017-12,-0.462259711667
P000,2018-01,-0.507650162365
P000,2018-02,-0.549921892969
P000,2018-03,-0.588815209491
P000,2018-04,-0.624091173038
P000,2018-05,-0.655533067721
P000,2018-06,-0.682947732036
P000,2018-07,-0.706166745542
P000,2018-08,-0.725047463540
P000,2018-09,-0.739473893407
P000,2018-10,-0.749357407186
P000,2018-11,-0.754637286067
P000,2018-12,-0.755281093414
P000,2019-01,-0.751284874033
P000,2019-02,-0.742673178471
P000,2019-03,-0.729498912193
P000,2019-04,-0.711843010560
P000,2019-05,-0.689813941607
P000,2019-06,-0.663547039674
P000,2019-07,-0.633203673989
P000,2019-08,-0.598970257305
P000,2019-09,-0.561057100684
P000,2019-10,-0.519697121460
P000,2019-11,-0.475144412331
P000,2019-12,-0.427672680347
P001,2000-01,-0.984833733234
P001,2000-02,-1.063748649428
P001,2000-03,-1.118549408792
P001,2000-04,-1.147993730917
P001,2000-05,-1.151414141396
P001,2000-06,-1.128733102818
P001,2000-07,-1.080464772472
P001,2000-08,-1.007703346894
P001,2000-09,-0.912098257487
P001,2000-10,-0.795816779502
P001,2000-11,-0.661494901992
P001,2000-12,-0.512177572486
P001,2001-01,-0.351249670958
P001,2001-02,-0.182359277860
P001,2001-03,-0.009334975660
P001,2001-04,0.163900941444
P001,2001-05,0.333421382144
P001,2001-06,0.495383481402
P001,2001-07,0.646115714500
P001,2001-08,0.782201126963
P001,2001-09,0.900554793623
P001,2001-10,0.998493750907
P001,2001-11,1.073797817029
P001,2001-12,1.124759921375
P001,2002-01,1.150224802147
P001,2002-02,1.149615195037
P001,2002-03,1.122944919251
P001,2002-04,1.070818564241
P001,2002-05,0.994417784244
P001,2002-06,0.895474511321
P001,2002-07,0.776231694127
P001,2002-08,0.639392452421
P001,2002-09,0.488058799952
P001,2002-10,0.325661324792
P001,2002-11,0.155881421213
P001,2002-12,-0.017432163973
P001,2003-01,-0.190350578800
P001,2003-02,-0.358953929432
P001,2003-03,-0.519420140379
P001,2003-04,-0.668111597270
P001,2003-05,-0.801657608057
P001,2003-06,-0.917030813365
P001,2003-07,-1.011615813806
P001,2003-08,-1.083268458564
P001,2003-09,-1.130364451228
P001,2003-10,-1.151836171027
P001,2003-11,-1.147196874765
P001,2003-12,-1.116551730816
P001,2004-01,-1.060595435064
P001,2004-02,-0.980596462813
P001,2004-03,-0.878368313675
P001,2004-04,-0.756228401282
P001,2004-05,-0.616945519750
P001,2004-06,-0.463677077788
P001,2004-07,-0.299897523282
P001,2004-08,-0.129319580912
P001,2004-09,0.044189911743
P001,2004-10,0.216697661681
P001,2004-11,0.384293084443
P001,2004-12,0.543176953294
P001,2005-01,0.689747524032
P001,2005-02,0.820682183056
P001,2005-03,0.933012767818
P001,2005-04,1.024192852206
P001,2005-05,1.092155471570
P001,2005-06,1.135359978819
P001,2005-07,1.152826969406
P001,2005-08,1.144160483488
P001,2005-09,1.109556981947
P001,2005-10,1.049800892820
P001,2005-11,0.966246829064
P001,2005-12,0.860788880791
P001,2006-01,0.735817678066
P001,2006-02,0.594166197630
P001,2006-03,0.439045542045
P001,2006-04,0.273972147096
P001,2006-05,0.102688067579
P001,2006-06,-0.070923851478
P001,2006-07,-0.242927995166
P001,2006-08,-0.409425195295
P001,2006-09,-0.566641120777
P001,2006-10,-0.711011838079
P001,2006-11,-0.839264602160
P001,2006-12,-0.948492046443
P001,2007-01,-1.036218090023
P001,2007-02,-1.100454068024
P001,2007-03,-1.139743812726
P001,2007-04,-1.153196663476
P001,2007-05,-1.140507657111
P001,2007-06,-1.101964441179
P001,2007-07,-1.038440753243
P001,2007-08,-0.951376614096
P001,2007-09,-0.842745683875
P001,2007-10,-0.715010521090
P001,2007-11,-0.571066758791
P001,2007-12,-0.414177463364
P001,2008-01,-0.247899163953
P001,2008-02,-0.076001229377
P001,2008-03,0.097619579833
P001,2008-04,0.269027447237
P001,2008-05,0.434336721653
P001,2008-06,0.589800001125
P001,2008-07,0.731893082917
P001,2008-08,0.857394853787
P001,2008-09,0.963460309527
P001,2008-10,1.047685048463
P001,2008-11,1.108159776922
P001,2008-12,1.143513591087
P001,2009-01,1.152945054057
P001,2009-02,1.136240363656
P001,2009-03,1.093778199117
P001,2009-04,1.026521136794
P001,2009-05,0.935993829478
P001,2009-06,0.824248443993
P001,2009-07,0.693818140547
P001,2009-08,0.547659648434
P001,2009-09,0.389086239828
P001,2009-10,0.221692621097
P001,2009-11,0.049273444274
P001,2009-12,-0.124262714049
P001,2010-01,-0.294981956388
P001,2010-02,-0.459014242026
P001,2010-03,-0.612641117115
P001,2010-04,-0.752380008433
P001,2010-05,-0.875063169970
P001,2010-06,-0.977909492674
P001,2010-07,-1.058587549516
P001,2010-08,-1.115268446688
P001,2010-09,-1.146667282873
P001,2010-10,-1.152072276708
P001,2010-11,-1.131360902194
P001,2010-12,-1.085002666232
P001,2011-01,-1.014048465359
P001,2011-02,-0.920106762937
P001,2011-03,-0.805307126835
P001,2011-04,-0.672251954179
P001,2011-05,-0.523957477519
P001,2011-06,-0.363785389742
P001,2011-07,-0.195366637730
P001,2011-08,-0.022519112301
P001,2011-09,0.150838899704
P001,2011-10,0.320777539205
P001,2011-11,0.483444461000
P001,2011-12,0.635152162722
P001,2012-01,0.772461576962
P001,2012-02,0.892260031615
P001,2012-03,0.991831811152
P001,2012-04,1.068919719282
P001,2012-05,1.121776247411
P001,2012-06,1.149203188980
P001,2012-07,1.150578801653
P001,2012-08,1.125871901616
P001,2012-09,1.075642570486
P001,2012-10,1.001029458795
P001,2012-11,0.903723973889
P001,2012-12,0.785931937343
P001,2013-01,0.650323581119
P001,2013-02,0.499973015978
P001,2013-03,0.338288544350
P001,2013-04,0.168935397404
P001,2013-05,-0.004247352211
P001,2013-06,-0.177333818444
P001,2013-07,-0.346400297896
P001,2013-08,-0.507614216394
P001,2013-09,-0.657321009755
P001,2013-10,-0.792126969234
P001,2013-11,-0.908976173632
P001,2013-12,-1.005219764084
P001,2014-01,-1.078675991136
P001,2014-02,-1.127679672906
P001,2014-03,-1.151119943148
P001,2014-04,-1.148465433525
P001,2014-05,-1.119776319211
P001,2014-06,-1.065702954782
P001,2014-07,-0.987471131303
P001,2014-08,-0.886854288828
P001,2014-09,-0.766133314217
P001,2014-10,-0.628044835637
P001,2014-11,-0.475719185830
P001,2014-12,-0.312609440495
P001,2015-01,-0.142413140381
P001,2015-02,0.031011528392
P001,2015-03,0.203733195701
P001,2015-04,0.371836427785
P001,2015-05,0.531510486361
P001,2015-06,0.679135714386
P001,2015-07,0.811365590197
P001,2015-08,0.925202589929
P001,2015-09,1.018066138492
P001,2015-10,1.087851108728
P001,2015-11,1.132975542607
P001,2015-12,1.152416512695
P001,2016-01,1.145733310936
P001,2016-02,1.113077439072
P001,2016-03,1.055189174251
P001,2016-04,0.973380787653
P001,2016-05,0.869506796571
P001,2016-06,0.745921924288
P001,2016-07,0.605427720767
P001,2016-08,0.451209054221
P001,2016-09,0.286761913211
P001,2016-10,0.115814155959
P001,2016-11,-0.057758996608
P001,2016-12,-0.230022808379
P001,2017-01,-0.397072224740
P001,2017-02,-0.555120396394
P001,2017-03,-0.700584523588
P001,2017-04,-0.830167074731
P001,2017-05,-0.940930538258
P001,2017-06,-1.030364013184
P001,2017-07,-1.096440128814
P001,2017-08,-1.137661003278
P001,2017-09,-1.153092199073
P001,2017-10,-1.142383905861
P001,2017-11,-1.105778870330
P001,2017-12,-1.044106893362
P001,2018-01,-0.958766019247
P001,2018-02,-0.851690843364
P001,2018-03,-0.725308656770
P001,2018-04,-0.582484421851
P001,2018-05,-0.426455826384
P001,2018-06,-0.260759888275
P001,2018-07,-0.089152774773
P001,2018-08,0.084475346223
P001,2018-09,0.256188492523
P001,2018-10,0.422094092566
P001,2018-11,0.578431226271
P001,2018-12,0.721655881465
P001,2019-01,0.848521293230
P001,2019-02,0.956151544932
P001,2019-03,1.042106762479
P001,2019-04,1.104438423919
P001,2019-05,1.141733530550
P001,2019-06,1.153146638244
P001,2019-07,1.138419022847
P001,2019-08,1.097884545209
P001,2019-09,1.032462082876
P001,2019-10,0.943634700029
P001,2019-11,0.833416027840
P001,2019-12,0.704304617398
P002,2000-01,0.207510321128
P002,2000-02,0.379550088355
P002,2000-03,0.515316051978
P002,2000-04,0.601832986721
P002,2000-05,0.630832423163
P002,2000-06,0.599542869755
P002,2000-07,0.510954685741
P002,2000-08,0.373534290935
P002,2000-09,0.200415025481
P002,2000-10,0.008141989560
P002,2000-11,-0.184909180630
P002,2000-12,-0.360288482183
P002,2001-01,-0.501234822068
P002,2001-02,-0.594277883697
P002,2001-03,-0.630525492234
P002,2001-04,-0.606513444474
P002,2001-05,-0.524536584578
P002,2001-06,-0.392429484602
P002,2001-07,-0.222817690281
P002,2001-08,-0.031911090914
P002,2001-09,0.162045268366
P002,2001-10,0.340514875252
P002,2001-11,0.486441294591
P002,2001-12,0.585878260955
P002,2002-01,0.629322530635
P002,2002-02,0.612622111697
P002,2002-03,0.537373072051
P002,2002-04,0.410767002398
P002,2002-05,0.244903712080
P002,2002-06,0.055634843879
P002,2002-07,-0.138951075912
P002,2002-08,-0.320257367551
P002,2002-09,-0.470956492417
P002,2002-10,-0.576646055078
P002,2002-11,-0.627225247878
P002,2002-12,-0.617860190486
P002,2003-01,-0.549445906414
P002,2003-02,-0.428520785139
P002,2003-03,-0.266641704751
P002,2003-04,-0.079279534970
P002,2003-05,0.115659422090
P002,2003-06,0.299544746730
P002,2003-07,0.454802420773
P002,2003-08,0.566594385822
P002,2003-09,0.624236624380
P002,2003-10,0.622220237082
P002,2003-11,0.560737931134
P002,2003-12,0.445665603182
P002,2004-01,0.288000776746
P002,2004-02,0.102811563059
P002,2004-03,-0.092203406335
P002,2004-04,-0.278406447196
P002,2004-05,-0.438002035979
P002,2004-06,-0.555737537468
P002,2004-07,-0.620360907232
P002,2004-08,-0.625696055487
P002,2004-09,-0.571233099280
P002,2004-10,-0.462177092273
P002,2004-11,-0.308950574998
P002,2004-12,-0.126197487121
P002,2005-01,0.068616361650
P002,2005-02,0.256872508281
P002,2005-03,0.420579212817
P002,2005-04,0.544090938526
P002,2005-05,0.615603604158
P002,2005-06,0.628282706264
P002,2005-07,0.580916496319
P002,2005-08,0.478031788174
P002,2005-09,0.329461328049
P002,2005-10,0.149404073757
P002,2005-11,-0.044931807245
P002,2005-12,-0.234973531555
P002,2006-01,-0.402558710611
P002,2006-02,-0.531671139810
P002,2006-03,-0.609971475694
P002,2006-04,-0.629976513562
P002,2006-05,-0.589774361316
P002,2006-06,-0.493207160005
P002,2006-07,-0.349503888366
P002,2006-08,-0.172398344421
P002,2006-09,0.021183400898
P002,2006-10,0.212740637337
P002,2006-11,0.383966138036
P002,2006-12,0.518495790916
P002,2007-01,0.603472525577
P002,2007-02,0.630775070336
P002,2007-03,0.597794106486
P002,2007-04,0.507681642265
P002,2007-05,0.369049773756
P002,2007-06,0.195147622288
P002,2007-07,0.002595108875
P002,2007-08,-0.190205420473
P002,2007-09,-0.364827916727
P002,2007-10,-0.504583615143
P002,2007-11,-0.596115989369
P002,2007-12,-0.630677241769
P002,2008-01,-0.604964335086
P002,2008-02,-0.521434665476
P002,2008-03,-0.388071207842
P002,2008-04,-0.217619578688
P002,2008-05,-0.026369930775
P002,2008-06,0.167399905432
P002,2008-07,0.345171243736
P002,2008-08,0.489954382883
P002,2008-09,0.587912321340
P002,2008-10,0.629683166882
P002,2008-11,0.611274857608
P002,2008-12,0.534446685415
P002,2009-01,0.406541159540
P002,2009-02,0.239782279048
P002,2009-03,0.050107278748
P002,2009-04,-0.144356500804
P002,2009-05,-0.325024052876
P002,2009-06,-0.474628883526
P002,2009-07,-0.578873179602
P002,2009-08,-0.627794258341
P002,2009-09,-0.616716706258
P002,2009-10,-0.546699210889
P002,2009-11,-0.424433381468
P002,2009-12,-0.261604228274
P002,2010-01,-0.073773419991
P002,2010-02,0.121107953237
P002,2010-03,0.304414975028
P002,2010-04,0.458628895917
P002,2010-05,0.569011409549
P002,2010-06,0.625013200448
P002,2010-07,0.621282147704
P002,2010-08,0.558174830010
P002,2010-09,0.441722447248
P002,2010-10,0.283054415510
P002,2010-11,0.097334722892
P002,2010-12,-0.097687300907
P002,2011-01,-0.283373297457
P002,2011-02,-0.441977157409
P002,2011-03,-0.558341025601
P002,2011-04,-0.621343945323
P002,2011-05,-0.624964694064
P002,2011-06,-0.568857234943
P002,2011-07,-0.458383787638
P002,2011-08,-0.304102358205
P002,2011-09,-0.120757704825
P002,2011-10,0.074127826565
P002,2011-11,0.261928922185
P002,2011-12,0.424697331547
P002,2012-01,0.546877191286
P002,2012-02,0.616791707292
P002,2012-03,0.627759112124
P002,2012-04,0.578731245076
P002,2012-05,0.474393725449
P002,2012-06,0.324718145430
P002,2012-07,0.144009079727
P002,2012-08,-0.050463010239
P002,2012-09,-0.240112323506
P002,2012-10,-0.406813974441
P002,2012-11,-0.534636197693
P002,2012-12,-0.611362955475
P002,2013-01,-0.629661430777
P002,2013-02,-0.587782828595
P002,2013-03,-0.489729509188
P002,2013-04,-0.344872480390
P002,2013-05,-0.167055805406
P002,2013-06,0.026726481659
P002,2013-07,0.217954504671
P002,2013-08,0.388352499871
P002,2013-09,0.521635440322
P002,2013-10,0.605065404591
P002,2013-11,0.630668946666
P002,2013-12,0.595999122426
P002,2014-01,0.504369345395
P002,2014-02,0.364536722048
P002,2014-03,0.189865130493
P002,2014-04,-0.002951972461
P002,2014-05,-0.195486953838
P002,2014-06,-0.369339143173
P002,2014-07,-0.507893394361
P002,2014-08,-0.597908004001
P002,2014-09,-0.630780228023
P002,2014-10,-0.603368450513
P002,2014-11,-0.518292429611
P002,2014-12,-0.383682925837
P002,2015-01,-0.212404640985
P002,2015-02,-0.020826731742
P002,2015-03,0.172741599319
P002,2015-04,0.349800923954
P002,2015-05,0.493429588433
P002,2015-06,0.589900924982
P002,2015-07,0.629995116709
P002,2015-08,0.609880340409
P002,2015-09,0.531478975940
P002,2015-10,0.402283883361
P002,2015-11,0.234642306310
P002,2015-12,0.044575839378
P002,2016-01,-0.149750764208
P002,2016-02,-0.329765607694
P002,2016-03,-0.478264576844
P002,2016-04,-0.581055546279
P002,2016-05,-0.628314728434
P002,2016-06,-0.615525538163
P002,2016-07,-0.543910245174
P002,2016-08,-0.420313161068
P002,2016-09,-0.256546524843
P002,2016-10,-0.068261600932
P002,2016-11,0.126547120448
P002,2016-12,0.309261666291
P002,2017-01,0.462419910373
P002,2017-02,0.571384437931
P002,2017-03,0.625741451174
P002,2017-04,0.620296021465
P002,2017-05,0.555568571414
P002,2017-06,0.437745137814
P002,2017-07,0.278086168814
P002,2017-08,0.091850356911
P002,2017-09,-0.103163642404
P002,2017-10,-0.288318237602
P002,2017-11,-0.445918105646
P002,2017-12,-0.560901343412
P002,2018-01,-0.622278941775
P002,2018-02,-0.624185011050
P002,2018-03,-0.566437387182
P002,2018-04,-0.454555041267
P002,2018-05,-0.299230628548
P002,2018-06,-0.115308585674
P002,2018-07,0.079633559997
P002,2018-08,0.266965084030
P002,2018-09,0.428782613140
P002,2018-10,0.549621160095
P002,2018-11,0.617932120761
P002,2018-12,0.627186980331
P002,2019-01,0.576501246960
P002,2019-02,0.470718983116
P002,2019-03,0.319949855957
P002,2019-04,0.138602951072
P002,2019-05,-0.055990311489
P002,2019-06,-0.245232550232
P002,2019-07,-0.411037783855
P002,2019-08,-0.537559918086
P002,2019-09,-0.612707165334
P002,2019-10,-0.629297663254
P002,2019-11,-0.585745849143
P002,2019-12,-0.486213993017
P003,2000-01,-0.647191227546
P003,2000-02,-0.492779121979
P003,2000-03,-0.333592186714
P003,2000-04,-0.171172878548
P003,2000-05,-0.007094974659
P003,2000-06,0.157051676655
P003,2000-07,0.319676560961
P003,2000-08,0.479203909132
P003,2000-09,0.634087965908
P003,2000-10,0.782827967638
P003,2000-11,0.923982684071
P003,2000-12,1.056184383292
P003,2001-01,1.178152084491
P003,2001-02,1.288703970142
P003,2001-03,1.386768837341
P003,2001-04,1.471396477324
P003,2001-05,1.541766882607
P003,2001-06,1.597198192521
P003,2001-07,1.637153300170
P003,2001-08,1.661245056777
P003,2001-09,1.669240022997
P003,2001-10,1.661060730854
P003,2001-11,1.636786434368
P003,2001-12,1.596652341620
P003,2002-01,1.541047335681
P003,2002-02,1.470510206491
P003,2002-03,1.385724430205
P003,2002-04,1.287511546585
P003,2002-05,1.176823198613
P003,2002-06,1.054731911458
P003,2002-07,0.922420700143
P003,2002-08,0.781171606607
P003,2002-09,0.632353277240
P003,2002-10,0.477407701256
P003,2002-11,0.317836238403
P003,2002-12,0.155185071393
P003,2003-01,-0.008969775978
P003,2003-02,-0.173037709859
P003,2003-03,-0.335428978560
P003,2003-04,-0.494570076591
P003,2003-05,-0.648918991301
P003,2003-06,-0.796980144348
P003,2003-07,-0.937318883249
P003,2003-08,-1.068575382581
P003,2003-09,-1.189477820136
P003,2003-10,-1.298854700362
P003,2003-11,-1.395646205680
P003,2003-12,-1.478914465685
P003,2004-01,-1.547852644734
P003,2004-02,-1.601792759849
P003,2004-03,-1.640212153206
P003,2004-04,-1.662738556477
P003,2004-05,-1.669153697956
P003,2004-06,-1.659395417525
P003,2004-07,-1.633558268961
P003,2004-08,-1.591892603749
P003,2004-09,-1.534802145274
P003,2004-10,-1.462840076908
P003,2004-11,-1.376703681889
P003,2004-12,-1.277227586926
P003,2005-01,-1.165375675006
P003,2005-02,-1.042231745762
P003,2005-03,-0.908989013889
P003,2005-04,-0.766938547384
P003,2005-05,-0.617456757615
P003,2005-06,-0.461992062460
P003,2005-07,-0.302050851718
P003,2005-08,-0.139182890809
P003,2005-09,0.025033695824
P003,2005-10,0.189007716104
P003,2005-11,0.351150328324
P003,2005-12,0.509890436376
P003,2006-01,0.663689913038
P003,2006-02,0.811058503801
P003,2006-03,0.950568266828
P003,2006-04,1.080867409137
P003,2006-05,1.200693384920
P003,2006-06,1.308885129103
P003,2006-07,1.404394307594
P003,2006-08,1.486295475216
P003,2006-09,1.553795042894
P003,2006-10,1.606238967211
P003,2006-11,1.643119087827
P003,2006-12,1.664078051339
P003,2007-01,1.668912773897
P003,2007-02,1.657576409002
P003,2007-03,1.630178801429
P003,2007-04,1.586985422876
P003,2007-05,1.528414799652
P003,2007-06,1.455034457323
P003,2007-07,1.367555421627
P003,2007-08,1.266825328916
P003,2007-09,1.153820212907
P003,2007-10,1.029635047311
P003,2007-11,0.895473135982
P003,2007-12,0.752634453393
P003,2008-01,0.602503048406
P003,2008-02,0.446533633404
P003,2008-03,0.286237488721
P003,2008-04,0.123167818940
P003,2008-05,-0.041095297018
P003,2008-06,-0.204960216227
P003,2008-07,-0.366839154124
P003,2008-08,-0.525163569498
P003,2008-09,-0.678399363021
P003,2008-10,-0.825061742043
P003,2008-11,-0.963729607635
P003,2008-12,-1.093059324458
P003,2009-01,-1.211797740043
P003,2009-02,-1.318794327333
P003,2009-03,-1.413012332823
P003,2009-04,-1.493538822277
P003,2009-05,-1.559593526693
P003,2009-06,-1.610536402795
P003,2009-07,-1.645873834787
P003,2009-08,-1.665263417296
P003,2009-09,-1.668517273136
P003,2009-10,-1.655603873765
P003,2009-11,-1.626648344782
P003,2009-12,-1.581931253511
P003,2010-01,-1.521885890418
P003,2010-02,-1.447094070702
P003,2010-03,-1.358280496742
P003,2010-04,-1.256305736025
P003,2010-05,-1.142157882596
P003,2010-06,-1.016942982827
P003,2010-07,-0.881874318280
P003,2010-08,-0.738260649496
P003,2010-09,-0.587493534641
P003,2010-10,-0.431033845868
P003,2010-11,-0.270397614064
P003,2010-12,-0.107141339120
P003,2011-01,0.057153091918
P003,2011-02,0.220893732690
P003,2011-03,0.382494002841
P003,2011-04,0.540388061340
P003,2011-05,0.693045978840
P003,2011-06,0.838988562077
P003,2011-07,0.976801686650
P003,2011-08,1.105149999313
P003,2011-09,1.222789857006
P003,2011-10,1.328581377252
P003,2011-11,1.421499483156
P003,2011-12,1.500643835981
P003,2012-01,1.565247559070
P003,2012-02,1.614684668565
P003,2012-03,1.648476138939
P003,2012-04,1.666294544559
P003,2012-05,1.667967232305
P003,2012-06,1.653477994513
P003,2012-07,1.622967226015
P003,2012-08,1.576730563776
P003,2012-09,1.515216022288
P003,2012-10,1.439019652493
P003,2012-11,1.348879766289
P003,2012-12,1.245669782590
P003,2013-01,1.130389764252
P003,2013-02,1.004156727865
P003,2013-03,0.868193820321
P003,2013-04,0.723818467013
P003,2013-05,0.572429606521
P003,2013-06,0.415494135461
P003,2013-07,0.254532694856
P003,2013-08,0.091104935740
P003,2013-09,-0.073205593229
P003,2013-10,-0.236806789710
P003,2013-11,-0.398113424506
P003,2013-12,-0.555562501792
P003,2014-01,-0.707628403911
P003,2014-02,-0.852837673985
P003,2014-03,-0.989783293122
P003,2014-04,-1.117138313850
P003,2014-05,-1.233668717706
P003,2014-06,-1.338245372371
P003,2014-07,-1.429854972502
P003,2014-08,-1.507609858254
P003,2014-09,-1.570756616341
P003,2014-10,-1.618683380305
P003,2014-11,-1.650925759255
P003,2014-12,-1.667171337623
P003,2015-01,-1.667262702349
P003,2015-02,-1.651198968145
