panel,date,value
P001,2004-11,-1.928545752320
P001,2004-12,-1.948313768406
P001,2005-01,-1.968081784491
P001,2005-02,-1.987849800576
P001,2005-03,-2.007617816662
P001,2005-04,-2.027385832747
P001,2005-05,-2.047153848832
P001,2005-06,-2.066921864918
P001,2005-07,-2.086689881003
P001,2005-08,-2.106457897088
P001,2005-09,-2.126225913174
P001,2005-10,-2.145993929259
P001,2005-11,-2.165761945345
P001,2005-12,-2.185529961430
P001,2006-01,-2.205297977515
P001,2006-02,-2.225065993601
P001,2006-03,-2.244834009686
P001,2006-04,-2.264602025771
P001,2006-05,-2.284370041857
P001,2006-06,-2.304138057942
P001,2006-07,-2.323906074027
P001,2006-08,-2.343674090113
P001,2006-09,-2.363442106198
P001,2006-10,-2.383210122283
P001,2006-11,-2.402978138369
P001,2006-12,-2.422746154454
P001,2007-01,-2.442514170539
P001,2007-02,-2.462282186625
P001,2007-03,-2.482050202710
P001,2007-04,-2.501818218795
P001,2007-05,-2.521586234881
P001,2007-06,-2.541354250966
P001,2007-07,-2.561122267051
P001,2007-08,-2.580890283137
P001,2007-09,-2.600658299222
P001,2007-10,-2.620426315307
P001,2007-11,-2.640194331393
P001,2007-12,-2.659962347478
P001,2008-01,-2.679730363563
P001,2008-02,-2.699498379649
P001,2008-03,-2.719266395734
P001,2008-04,-2.739034411819
P001,2008-05,-2.758802427905
P001,2008-06,-2.778570443990
P001,2008-07,-2.798338460075
P001,2008-08,-2.818106476161
P001,2008-09,-2.837874492246
P001,2008-10,-2.857642508332
P001,2008-11,-2.877410524417
P001,2008-12,-2.897178540502
P001,2009-01,-2.916946556588
P001,2009-02,-2.936714572673
P001,2009-03,-2.956482588758
P001,2009-04,-2.976250604844
P001,2009-05,-2.996018620929
P001,2009-06,-3.015786637014
P001,2009-07,-3.035554653100
P001,2009-08,-3.055322669185
P001,2009-09,-3.075090685270
P001,2009-10,-3.094858701356
P001,2009-11,-3.114626717441
P001,2009-12,-3.134394733526
P001,2010-01,-3.154162749612
P001,2010-02,-3.173930765697
P001,2010-03,-3.193698781782
P001,2010-04,-3.213466797868
P001,2010-05,-3.233234813953
P001,2010-06,-3.253002830038
P001,2010-07,-3.272770846124
P001,2010-08,-3.292538862209
P001,2010-09,-3.312306878294
P001,2010-10,-3.332074894380
P001,2010-11,-3.351842910465
P001,2010-12,-3.371610926550
P001,2011-01,-3.391378942636
P001,2011-02,-3.411146958721
P001,2011-03,-3.430914974806
P001,2011-04,-3.450682990892
P001,2011-05,-3.470451006977
P001,2011-06,-3.490219023062
P001,2011-07,-3.509987039148
P001,2011-08,-3.529755055233
P001,2011-09,-3.549523071319
P001,2011-10,-3.569291087404
P001,2011-11,-3.589059103489
P001,2011-12,-3.608827119575
P001,2012-01,-3.628595135660
P001,2012-02,-3.648363151745
P001,2012-03,-3.668131167831
P001,2012-04,-3.687899183916
P001,2012-05,-3.707667200001
P001,2012-06,-3.727435216087
P001,2012-07,-3.747203232172
P001,2012-08,-3.766971248257
P001,2012-09,-3.786739264343
P001,2012-10,-3.806507280428
P001,2012-11,-3.826275296513
P001,2012-12,-3.846043312599
P001,2013-01,-3.865811328684
P001,2013-02,-3.885579344769
P001,2013-03,-3.905347360855
P001,2013-04,-3.925115376940
P001,2013-05,-3.944883393025
P001,2013-06,-3.964651409111
P001,2013-07,-3.984419425196
P001,2013-08,-4.004187441281
P001,2013-09,-4.023955457367
P001,2013-10,-4.043723473452
P001,2013-11,-4.063491489537
P001,2013-12,-4.083259505623
P001,2014-01,-4.103027521708
P001,2014-02,-4.122795537793
P001,2014-03,-4.142563553879
P001,2014-04,-4.162331569964
P001,2014-05,-4.182099586049
P001,2014-06,-4.201867602135
P001,2014-07,-4.221635618220
P001,2014-08,-4.241403634306
P001,2014-09,-4.261171650391
P001,2014-10,-4.280939666476
P001,2014-11,-4.300707682562
P001,2014-12,-4.320475698647
P001,2015-01,-4.340243714732
P001,2015-02,-4.360011730818
P001,2015-03,-4.379779746903
P001,2015-04,-4.399547762988
P001,2015-05,-4.419315779074
P001,2015-06,-4.439083795159
P001,2015-07,-4.458851811244
P001,2015-08,-4.478619827330
P001,2015-09,-4.498387843415
P001,2015-10,-4.518155859500
P001,2015-11,-4.537923875586
P001,2015-12,-4.557691891671
P001,2016-01,-4.577459907756
P001,2016-02,-4.597227923842
P001,2016-03,-4.616995939927
P001,2016-04,-4.636763956012
P001,2016-05,-4.656531972098
P001,2016-06,-4.676299988183
P001,2016-07,-4.696068004268
P001,2016-08,-4.715836020354
P001,2016-09,-4.735604036439
P001,2016-10,-4.755372052524
P001,2016-11,-4.775140068610
P001,2016-12,-4.794908084695
P001,2017-01,-4.814676100780
P001,2017-02,-4.834444116866
P001,2017-03,-4.854212132951
P001,2017-04,-4.873980149036
P001,2017-05,-4.893748165122
P001,2017-06,-4.913516181207
P001,2017-07,-4.933284197293
P001,2017-08,-4.953052213378
P001,2017-09,-4.972820229463
P001,2017-10,-4.992588245549
P001,2017-11,-5.012356261634
P001,2017-12,-5.032124277719
P001,2018-01,-5.051892293805
P001,2018-02,-5.071660309890
P001,2018-03,-5.091428325975
P001,2018-04,-5.111196342061
P001,2018-05,-5.130964358146
P001,2018-06,-5.150732374231
P001,2018-07,-5.170500390317
P001,2018-08,-5.190268406402
P001,2018-09,-5.210036422487
P001,2018-10,-5.229804438573
P001,2018-11,-5.249572454658
P001,2018-12,-5.269340470743
P001,2019-01,-5.289108486829
P001,2019-02,-5.308876502914
P001,2019-03,-5.328644518999
P001,2019-04,-5.348412535085
P001,2019-05,-5.368180551170
P001,2019-06,-5.387948567255
P001,2019-07,-5.407716583341
P001,2019-08,-5.427484599426
P001,2019-09,-5.447252615511
P001,2019-10,-5.467020631597
P001,2019-11,-5.486788647682
P001,2019-12,-5.506556663767
P002,2000-01,0.247273438569
P002,2000-02,0.261419775191
P002,2000-03,0.275566111812
P002,2000-04,0.289712448434
P002,2000-05,0.303858785056
P002,2000-06,0.318005121678
P002,2000-07,0.332151458299
P002,2000-08,0.346297794921
P002,2000-09,0.360444131543
P002,2000-10,0.374590468165
P002,2000-11,0.388736804786
P002,2000-12,0.402883141408
P002,2001-01,0.417029478030
P002,2001-02,0.431175814652
P002,2001-03,0.445322151273
P002,2001-04,0.459468487895
P002,2001-05,0.473614824517
P002,2001-06,0.487761161139
P002,2001-07,0.501907497760
P002,2001-08,0.516053834382
P002,2001-09,0.530200171004
P002,2001-10,0.544346507626
P002,2001-11,0.558492844247
P002,2001-12,0.572639180869
P002,2002-01,0.586785517491
P002,2002-02,0.600931854113
P002,2002-03,0.615078190734
P002,2002-04,0.629224527356
P002,2002-05,0.643370863978
P002,2002-06,0.657517200600
P002,2002-07,0.671663537221
P002,2002-08,0.685809873843
P002,2002-09,0.699956210465
P002,2002-10,0.714102547087
P002,2002-11,0.728248883708
P002,2002-12,0.742395220330
P002,2003-01,0.756541556952
P002,2003-02,0.770687893574
P002,2003-03,0.784834230195
P002,2003-04,0.798980566817
P002,2003-05,0.813126903439
P002,2003-06,0.827273240061
P002,2003-07,0.841419576682
P002,2003-08,0.855565913304
P002,2003-09,0.869712249926
P002,2003-10,0.883858586548
P002,2003-11,0.898004923169
P002,2003-12,0.912151259791
P002,2004-01,0.926297596413
P002,2004-02,0.940443933035
P002,2004-03,0.954590269656
P002,2004-04,0.968736606278
P002,2004-05,0.982882942900
P002,2004-06,0.997029279522
P002,2004-07,1.011175616143
P002,2004-08,1.025321952765
P002,2004-09,1.039468289387
P002,2004-10,1.053614626009
P002,2004-11,1.067760962630
P002,2004-12,1.081907299252
P002,2005-01,1.096053635874
P002,2005-02,1.110199972496
P002,2005-03,1.124346309117
P002,2005-04,1.138492645739
P002,2005-05,1.152638982361
P002,2005-06,1.166785318983
P002,2005-07,1.180931655604
P002,2005-08,1.195077992226
P002,2005-09,1.209224328848
P002,2005-10,1.223370665470
P002,2005-11,1.237517002091
P002,2005-12,1.251663338713
P002,2006-01,1.265809675335
P002,2006-02,1.279956011957
P002,2006-03,1.294102348578
P002,2006-04,1.308248685200
P002,2006-05,1.322395021822
P002,2006-06,1.336541358444
P002,2006-07,1.350687695065
P002,2006-08,1.364834031687
P002,2006-09,1.378980368309
P002,2006-10,1.393126704931
P002,2006-11,1.407273041552
P002,2006-12,1.421419378174
P002,2007-01,1.435565714796
P002,2007-02,1.449712051418
P002,2007-03,1.463858388039
P002,2007-04,1.478004724661
P002,2007-05,1.492151061283
P002,2007-06,1.506297397905
P002,2007-07,1.520443734526
P002,2007-08,1.534590071148
P002,2007-09,1.548736407770
P002,2007-10,1.562882744392
P002,2007-11,1.577029081013
P002,2007-12,1.591175417635
P002,2008-01,1.605321754257
P002,2008-02,1.619468090879
P002,2008-03,1.633614427500
P002,2008-04,1.647760764122
P002,2008-05,1.661907100744
P002,2008-06,1.676053437366
P002,2008-07,1.690199773987
P002,2008-08,1.704346110609
P002,2008-09,1.718492447231
P002,2008-10,1.732638783853
P002,2008-11,1.746785120474
P002,2008-12,1.760931457096
P002,2009-01,1.775077793718
P002,2009-02,1.789224130340
P002,2009-03,1.803370466961
P002,2009-04,1.817516803583
P002,2009-05,1.831663140205
P002,2009-06,1.845809476827
P002,2009-07,1.859955813448
P002,2009-08,1.874102150070
P002,2009-09,1.888248486692
P002,2009-10,1.902394823314
P002,2009-11,1.916541159935
P002,2009-12,1.930687496557
P002,2010-01,1.944833833179
P002,2010-02,1.958980169801
P002,2010-03,1.973126506422
P002,2010-04,1.987272843044
P002,2010-05,2.001419179666
P002,2010-06,2.015565516288
P002,2010-07,2.029711852909
P002,2010-08,2.043858189531
P002,2010-09,2.058004526153
P002,2010-10,2.072150862775
P002,2010-11,2.086297199396
P002,2010-12,2.100443536018
P002,2011-01,2.114589872640
P002,2011-02,2.128736209262
P002,2011-03,2.142882545883
P002,2011-04,2.157028882505
P002,2011-05,2.171175219127
P002,2011-06,2.185321555749
P002,2011-07,2.199467892370
P002,2011-08,2.213614228992
P002,2011-09,2.227760565614
P002,2011-10,2.241906902236
P002,2011-11,2.256053238857
P002,2011-12,2.270199575479
P002,2012-01,2.284345912101
P002,2012-02,2.298492248723
P002,2012-03,2.312638585344
P002,2012-04,2.326784921966
P002,2012-05,2.340931258588
P002,2012-06,2.355077595210
P002,2012-07,2.369223931831
P002,2012-08,2.383370268453
P002,2012-09,2.397516605075
P002,2012-10,2.411662941697
P002,2012-11,2.425809278318
P002,2012-12,2.439955614940
P002,2013-01,2.454101951562
P002,2013-02,2.468248288184
P002,2013-03,2.482394624805
P002,2013-04,2.496540961427
P002,2013-05,2.510687298049
P002,2013-06,2.524833634671
P002,2013-07,2.538979971292
P002,2013-08,2.553126307914
P002,2013-09,2.567272644536
P002,2013-10,2.581418981158
P002,2013-11,2.595565317779
P002,2013-12,2.609711654401
P002,2014-01,2.623857991023
P002,2014-02,2.638004327645
P002,2014-03,2.652150664266
P002,2014-04,2.666297000888
P002,2014-05,2.680443337510
P002,2014-06,2.694589674132
P002,2014-07,2.708736010753
P002,2014-08,2.722882347375
P002,2014-09,2.737028683997
P002,2014-10,2.751175020619
P002,2014-11,2.765321357240
P002,2014-12,2.779467693862
P002,2015-01,2.793614030484
P002,2015-02,2.807760367106
P002,2015-03,2.821906703727
P002,2015-04,2.836053040349
P002,2015-05,2.850199376971
P002,2015-06,2.864345713593
P002,2015-07,2.878492050214
P002,2015-08,2.892638386836
P002,2015-09,2.906784723458
P002,2015-10,2.920931060080
P002,2015-11,2.935077396701
P002,2015-12,2.949223733323
P002,2016-01,2.963370069945
P002,2016-02,2.977516406567
P002,2016-03,2.991662743188
P002,2016-04,3.005809079810
P002,2016-05,3.019955416432
P002,2016-06,3.034101753054
P002,2016-07,3.048248089675
P002,2016-08,3.062394426297
P002,2016-09,3.076540762919
P002,2016-10,3.090687099541
P002,2016-11,3.104833436162
P002,2016-12,3.118979772784
P002,2017-01,3.133126109406
P002,2017-02,3.147272446028
P002,2017-03,3.161418782649
P002,2017-04,3.175565119271
P002,2017-05,3.189711455893
P002,2017-06,3.203857792515
P002,2017-07,3.218004129136
P002,2017-08,3.232150465758
P002,2017-09,3.246296802380
P002,2017-10,3.260443139002
P002,2017-11,3.274589475623
P002,2017-12,3.288735812245
P002,2018-01,3.302882148867
P002,2018-02,3.317028485489
P002,2018-03,3.331174822110
P002,2018-04,3.345321158732
P002,2018-05,3.359467495354
P002,2018-06,3.373613831976
P002,2018-07,3.387760168597
P002,2018-08,3.401906505219
P002,2018-09,3.416052841841
P002,2018-10,3.430199178463
P002,2018-11,3.444345515084
P002,2018-12,3.458491851706
P002,2019-01,3.472638188328
P002,2019-02,3.486784524950
P002,2019-03,3.500930861571
P002,2019-04,3.515077198193
P002,2019-05,3.529223534815
P002,2019-06,3.543369871437
P002,2019-07,3.557516208058
P002,2019-08,3.571662544680
P002,2019-09,3.585808881302
P002,2019-10,3.599955217924
P002,2019-11,3.614101554545
P002,2019-12,3.628247891167
P003,2000-01,-1.026780706688
P003,2000-02,-1.038739824081
P003,2000-03,-1.050698941473
P003,2000-04,-1.062658058866
P003,2000-05,-1.074617176259
P003,2000-06,-1.086576293651
P003,2000-07,-1.098535411044
P003,2000-08,-1.110494528437
P003,2000-09,-1.122453645829
P003,2000-10,-1.134412763222
P003,2000-11,-1.146371880615
P003,2000-12,-1.158330998007
P003,2001-01,-1.170290115400
P003,2001-02,-1.182249232792
P003,2001-03,-1.194208350185
P003,2001-04,-1.206167467578
P003,2001-05,-1.218126584970
P003,2001-06,-1.230085702363
P003,2001-07,-1.242044819756
P003,2001-08,-1.254003937148
P003,2001-09,-1.265963054541
P003,2001-10,-1.277922171934
P003,2001-11,-1.289881289326
P003,2001-12,-1.301840406719
P003,2002-01,-1.313799524112
P003,2002-02,-1.325758641504
P003,2002-03,-1.337717758897
P003,2002-04,-1.349676876290
P003,2002-05,-1.361635993682
P003,2002-06,-1.373595111075
P003,2002-07,-1.385554228468
P003,2002-08,-1.397513345860
P003,2002-09,-1.409472463253
P003,2002-10,-1.421431580646
P003,2002-11,-1.433390698038
P003,2002-12,-1.445349815431
P003,2003-01,-1.457308932823
P003,2003-02,-1.469268050216
P003,2003-03,-1.481227167609
P003,2003-04,-1.493186285001
P003,2003-05,-1.505145402394
P003,2003-06,-1.517104519787
P003,2003-07,-1.529063637179
P003,2003-08,-1.541022754572
P003,2003-09,-1.552981871965
P003,2003-10,-1.564940989357
P003,2003-11,-1.576900106750
P003,2003-12,-1.588859224143
P003,2004-01,-1.600818341535
P003,2004-02,-1.612777458928
P003,2004-03,-1.624736576321
P003,2004-04,-1.636695693713
P003,2004-05,-1.648654811106
P003,2004-06,-1.660613928499
P003,2004-07,-1.672573045891
P003,2004-08,-1.684532163284
P003,2004-09,-1.696491280677
P003,2004-10,-1.708450398069
P003,2004-11,-1.720409515462
P003,2004-12,-1.732368632854
P003,2005-01,-1.744327750247
P003,2005-02,-1.756286867640
P003,2005-03,-1.768245985032
P003,2005-04,-1.780205102425
P003,2005-05,-1.792164219818
P003,2005-06,-1.804123337210
P003,2005-07,-1.816082454603
P003,2005-08,-1.828041571996
P003,2005-09,-1.840000689388
P003,2005-10,-1.851959806781
P003,2005-11,-1.863918924174
P003,2005-12,-1.875878041566
P003,2006-01,-1.887837158959
P003,2006-02,-1.899796276352
P003,2006-03,-1.911755393744
P003,2006-04,-1.923714511137
P003,2006-05,-1.935673628530
P003,2006-06,-1.947632745922
P003,2006-07,-1.959591863315
P003,2006-08,-1.971550980708
P003,2006-09,-1.983510098100
P003,2006-10,-1.995469215493
P003,2006-11,-2.007428332885
P003,2006-12,-2.019387450278
P003,2007-01,-2.031346567671
P003,2007-02,-2.043305685063
P003,2007-03,-2.055264802456
P003,2007-04,-2.067223919849
P003,2007-05,-2.079183037241
P003,2007-06,-2.091142154634
P003,2007-07,-2.103101272027
P003,2007-08,-2.115060389419
P003,2007-09,-2.127019506812
P003,2007-10,-2.138978624205
P003,2007-11,-2.150937741597
P003,2007-12,-2.162896858990
P003,2008-01,-2.174855976383
P003,2008-02,-2.186815093775
P003,2008-03,-2.198774211168
P003,2008-04,-2.210733328561
P003,2008-05,-2.222692445953
P003,2008-06,-2.234651563346
P003,2008-07,-2.246610680739
P003,2008-08,-2.258569798131
P003,2008-09,-2.270528915524
P003,2008-10,-2.282488032916
P003,2008-11,-2.294447150309
P003,2008-12,-2.306406267702
P003,2009-01,-2.318365385094
P003,2009-02,-2.330324502487
P003,2009-03,-2.342283619880
P003,2009-04,-2.354242737272
P003,2009-05,-2.366201854665
P003,2009-06,-2.378160972058
P003,2009-07,-2.390120089450
P003,2009-08,-2.402079206843
P003,2009-09,-2.414038324236
P003,2009-10,-2.425997441628
P003,2009-11,-2.437956559021
P003,2009-12,-2.449915676414
P003,2010-01,-2.461874793806
P003,2010-02,-2.473833911199
P003,2010-03,-2.485793028592
P003,2010-04,-2.497752145984
P003,2010-05,-2.509711263377
P003,2010-06,-2.521670380769
P003,2010-07,-2.533629498162
P003,2010-08,-2.545588615555
P003,2010-09,-2.557547732947
P003,2010-10,-2.569506850340
P003,2010-11,-2.581465967733
P003,2010-12,-2.593425085125
P003,2011-01,-2.605384202518
P003,2011-02,-2.617343319911
P003,2011-03,-2.629302437303
P003,2011-04,-2.641261554696
P003,2011-05,-2.653220672089
P003,2011-06,-2.665179789481
P003,2011-07,-2.677138906874
P003,2011-08,-2.689098024267
P003,2011-09,-2.701057141659
P003,2011-10,-2.713016259052
P003,2011-11,-2.724975376445
P003,2011-12,-2.736934493837
P003,2012-01,-2.748893611230
P003,2012-02,-2.760852728623
P003,2012-03,-2.772811846015
P003,2012-04,-2.784770963408
P003,2012-05,-2.796730080800
P003,2012-06,-2.808689198193
P003,2012-07,-2.820648315586
P003,2012-08,-2.832607432978
P003,2012-09,-2.844566550371
P003,2012-10,-2.856525667764
P003,2012-11,-2.868484785156
P003,2012-12,-2.880443902549
P003,2013-01,-2.892403019942
P003,2013-02,-2.904362137334
P003,2013-03,-2.916321254727
P003,2013-04,-2.928280372120
P003,2013-05,-2.940239489512
P003,2013-06,-2.952198606905
P003,2013-07,-2.964157724298
P003,2013-08,-2.976116841690
P003,2013-09,-2.988075959083
P003,2013-10,-3.000035076476
P003,2013-11,-3.011994193868
P003,2013-12,-3.023953311261
P003,2014-01,-3.035912428654
P003,2014-02,-3.047871546046
P003,2014-03,-3.059830663439
P003,2014-04,-3.071789780831
P003,2014-05,-3.083748898224
P003,2014-06,-3.095708015617
P003,2014-07,-3.107667133009
P003,2014-08,-3.119626250402
P003,2014-09,-3.131585367795
P003,2014-10,-3.143544485187
P003,2014-11,-3.155503602580
P003,2014-12,-3.167462719973
P003,2015-01,-3.179421837365
P003,2015-02,-3.191380954758
P003,2015-03,-3.203340072151
P003,2015-04,-3.215299189543
